Reporting Year,Reporting Month,D_Name,Proj_Name,Sec_NAme,AWC_ID,AWc_Name,Tot_Children_0to6M,Tot_Children_SC_0to6M,Tot_Children_ST_0to6M,Tot_Children_BC_0to6M,Tot_Children_OC_0to6M,Tot_Children_7Mto3Y,Tot_Children_SC_7Mto3Y,Tot_Children_ST_7Mto3Y,Tot_Children_BC_7Mto3Y,Tot_Children_OC_7Mto3Y,Tot_Children_3Yto6Y,Tot_Children_SC_3Yto6Y,Tot_Children_ST_3Yto6Y,Tot_Children_BC_3Yto6Y,Tot_Children_OC_3Yto6Y
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Kondamadugu,2302083,Raghavapur,9,2,0,6,1,57,15,0,38,4,60,16,0,39,5
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Kondamadugu,2302084,Makthananatharam,11,3,0,8,0,64,10,0,51,3,80,10,0,68,2
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Kondamadugu,2302085,Meedithanda,0,0,0,0,0,14,0,14,0,0,20,0,20,0,0
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Kondamadugu,2302086,Lambadithanda,2,0,2,0,0,23,0,23,0,0,20,0,20,0,0
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Kondamadugu,2302087,Mahadevpur,1,0,0,1,0,18,7,0,8,3,22,5,0,12,5
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Raigir,2302088,Hanumapur II,9,0,0,8,1,44,0,2,42,0,40,0,0,35,5
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Kondamadugu,2302089,Gudur-II,6,2,0,4,0,37,23,0,10,4,39,13,2,19,5
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Kondamadugu,2302090,Madhiraguduru,3,1,0,2,0,13,3,0,8,2,17,3,0,11,3
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Bibinagar,2302091,Brahmanapally,4,0,0,4,0,31,0,5,26,0,25,0,2,23,0
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Bibinagar,2302092,Yapagunethanda,3,1,1,1,0,16,1,14,1,0,12,1,7,3,1
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Bibinagar,2302093,Jampally,5,0,0,5,0,18,2,2,13,1,5,2,2,1,0
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Bibinagar,2302094,Gogillathanda,2,0,2,0,0,26,1,24,0,1,16,0,16,0,0
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Bibinagar,2302095,Chokla Thanda,1,0,1,0,0,9,0,9,0,0,9,0,9,0,0
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Bibinagar,2302096,Battugudem,0,0,0,0,0,37,10,1,25,1,28,8,0,20,0
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Bibinagar,2302097,Laxmidevigudem,2,0,0,2,0,14,0,0,13,1,17,0,0,14,3
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Kondamadugu,2302098,Venikiryala-I,5,1,0,3,1,37,8,0,28,1,48,7,0,41,0
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Kondamadugu,2302099,Venikiryala-II,10,0,0,10,0,36,6,0,28,2,34,0,0,34,0
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Kondamadugu,2302100,Venikiryala-III,7,1,0,6,0,32,12,0,20,0,50,28,1,20,1
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Kondamadugu,2302101,Anamapatla,1,0,0,1,0,23,5,0,14,4,20,8,0,11,1
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Kondamadugu,2302102,Pallegudem,5,0,0,0,5,20,0,0,2,18,10,0,1,2,7
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Kondamadugu,2302103,Padamatisomaram,6,1,0,5,0,42,6,2,26,8,33,8,1,17,7
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Pochampally,2302104,Pochampally-I,30,2,0,24,4,103,8,5,84,6,66,6,1,59,0
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Pochampally,2302105,Padmanagar,9,0,0,9,0,61,5,2,52,2,22,2,1,19,0
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Pochampally,2302106,Jalalpuram,8,0,0,3,5,46,14,0,28,4,30,6,1,21,2
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Pochampally,2302107,Meharnagar,2,1,0,1,0,37,26,0,11,0,38,20,1,16,1
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Pochampally,2302108,Shivaredddygudem,5,0,0,3,2,39,2,4,15,18,29,2,2,18,7
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Pochampally,2302109,Revanpally-I,4,0,0,3,1,21,0,0,19,2,27,0,0,24,3
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Pochampally,2302110,Morrikuntathanda,1,0,0,1,0,15,0,5,4,6,22,0,13,4,5
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Pochampally,2302111,Indiriyala-I,8,7,0,1,0,39,27,0,12,0,28,22,1,5,0
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Pochampally,2302112,Sithavanigudem,0,0,0,0,0,7,0,1,6,0,14,0,0,13,1
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Pochampally,2302113,Markandeyanagar,0,0,0,0,0,21,0,1,15,5,39,0,0,35,4
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Pochampally,2302114,Mahamaicolony,0,0,0,0,0,58,21,1,35,1,51,13,2,36,0
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Pochampally,2302115,Pillaipally-I,6,2,0,3,1,41,5,2,31,3,48,6,1,40,1
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Pochampally,2302116,Deshmuki,5,1,0,4,0,42,4,0,36,2,43,2,0,39,2
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Pochampally,2302117,Narayanagiri,2,0,0,0,2,17,0,0,5,12,15,0,0,7,8
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Pochampally,2302118,Jagathpally-I,3,0,0,3,0,33,3,0,19,11,35,1,0,19,15
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Pochampally,2302119,Revanpally-II,2,0,1,0,1,30,14,1,11,4,28,18,0,6,4
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Pochampally,2302120,Indiriyala-II,3,0,0,3,0,23,1,0,22,0,29,1,0,28,0
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Pochampally,2302121,Pochampally-II,3,2,0,1,0,45,22,3,20,0,35,20,1,14,0
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Pochampally,2302122,Pilaipally-II,10,4,0,5,1,61,27,1,27,6,54,25,0,21,8
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Pochampally,2302123,Ramlingapally,2,0,1,1,0,15,4,0,11,0,18,6,0,12,0
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Julur,2302124,Julur-I,0,0,0,0,0,43,32,0,11,0,40,24,0,16,0
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Julur,2302125,Julur-II,3,0,0,3,0,30,0,0,28,2,35,0,0,33,2
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Julur,2302126,Alinagar,0,0,0,0,0,49,0,1,43,5,40,0,0,39,1
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Julur,2302127,Peddagudem,4,0,0,3,1,34,3,0,22,9,39,1,0,34,4
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Julur,2302128,Kapraipally,14,3,0,11,0,91,18,3,70,0,59,4,1,54,0
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Julur,2302129,Peddaravulapally-I,9,3,0,6,0,28,9,0,19,0,26,9,0,17,0
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Julur,2302130,Peddaravulapally-II,1,0,0,1,0,27,6,0,20,1,43,7,1,35,0
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Julur,2302131,Anthamalagudem,3,0,0,3,0,16,1,1,14,0,15,0,0,15,0
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Julur,2302132,Dhothigudem,0,0,0,0,0,31,1,1,25,4,29,0,0,25,4
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Julur,2302133,Dharmareddypally,2,0,1,1,0,26,12,1,10,3,14,3,4,6,1
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Julur,2302134,Danthuru,6,1,0,4,1,35,1,0,34,0,26,0,0,26,0
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Julur,2302135,Vankamamidi,6,3,0,2,1,21,9,0,11,1,6,2,0,4,0
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Julur,2302136,Kanumukula,2,1,0,1,0,12,2,0,5,5,20,9,1,7,3
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Julur,2302137,Jiblakpally-I,9,2,0,7,0,38,12,1,23,2,16,6,0,10,0
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Julur,2302138,Jiblakpally-II,8,8,0,0,0,45,42,1,2,0,22,22,0,0,0
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Julur,2302139,Mukthapur-I,1,0,0,1,0,26,0,0,24,2,39,0,1,35,3
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Julur,2302140,Mukthapur-II,10,7,1,1,1,33,24,1,8,0,25,19,0,6,0
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Julur,2302141,Beemanapally,16,5,1,10,0,56,7,2,42,5,17,3,1,13,0
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Julur,2302142,Gousekonda,1,0,0,1,0,35,4,2,18,11,31,10,2,16,3
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Julur,2302143,Gousekondathanda,0,0,0,0,0,8,0,8,0,0,12,0,12,0,0
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Bommalaramaram,2302144,Bommalaramam-I,9,3,0,6,0,58,17,2,37,2,66,13,2,45,6
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Bommalaramaram,2302145,Bommalaramam-II,12,0,0,12,0,47,1,0,44,2,51,2,0,47,2
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Bommalaramaram,2302146,Naginenipally-I,3,0,0,3,0,37,10,1,24,2,38,11,0,23,4
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Bommalaramaram,2302147,Naginenipally-II,3,1,0,2,0,38,1,0,34,3,27,2,0,22,3
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Bommalaramaram,2302148,Ramalingampally,0,0,0,0,0,31,6,0,22,3,34,7,1,22,4
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Bommalaramaram,2302149,Jalalpuram-I,1,0,0,1,0,12,0,0,12,0,9,0,0,9,0
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Bommalaramaram,2302150,Jalalpuram-II,0,0,0,0,0,19,0,0,16,3,12,0,0,12,0
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Bommalaramaram,2302151,Jalalpur-III,3,2,0,1,0,13,12,0,1,0,21,17,2,0,2
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Bommalaramaram,2302152,Pyararam,12,1,0,9,2,42,8,0,29,5,59,8,3,45,3
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Bommalaramaram,2302153,Malyala,6,1,0,5,0,35,12,0,23,0,23,4,0,19,0
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Bommalaramaram,2302154,Haajipur,0,0,0,0,0,27,8,0,16,3,29,7,0,21,1
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Bommalaramaram,2302155,Masireddypally,1,0,0,0,1,18,9,0,5,4,19,10,1,5,3
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Bommalaramaram,2302156,Mailaram,4,2,0,2,0,23,5,0,18,0,29,10,0,18,1
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Bommalaramaram,2302157,Mailaramthanda,1,0,1,0,0,13,0,13,0,0,20,0,20,0,0
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Bommalaramaram,2302158,Bandakadipally,5,0,0,5,0,22,13,1,6,2,15,8,0,5,2
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Bommalaramaram,2302159,Peddaparvathapur,9,4,0,5,0,42,12,0,29,1,47,9,0,37,1
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Bommalaramaram,2302160,Thumukunta,4,1,0,3,0,48,18,0,29,1,46,16,1,24,5
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Bommalaramaram,2302161,Thirmalagiri,6,1,5,0,0,28,2,26,0,0,48,6,41,1,0
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Bommalaramaram,2302162,Rangapuram,2,0,0,2,0,23,3,0,18,2,17,3,0,10,4
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Bommalaramaram,2302163,Yavapurthanda,2,0,2,0,0,22,2,19,1,0,11,2,9,0,0
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Bommalaramaram,2302164,Gadhiralathanda,0,0,0,0,0,19,1,17,0,1,21,0,20,1,0
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Bommalaramaram,2302165,Rajuthanda,3,0,3,0,0,23,0,23,0,0,14,0,14,0,0
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Bommalaramaram,2302166,Pakeerguda,2,0,0,2,0,20,0,0,20,0,28,0,0,25,3
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Bommalaramaram,2302167,Medipally,1,1,0,0,0,24,7,1,16,0,37,11,0,25,1
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Chikatimamidi,2302168,Chikatimamidi,6,0,0,6,0,29,2,1,26,0,32,0,3,29,0
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Chikatimamidi,2302169,Choudaripally,10,3,1,5,1,68,7,0,53,8,63,21,0,41,1
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Chikatimamidi,2302170,Thimmapur,13,0,0,13,0,56,6,0,49,1,48,6,0,41,1
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Chikatimamidi,2302171,Maryala-I,11,0,0,8,3,40,0,0,36,4,46,0,0,42,4
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Chikatimamidi,2302172,Maryala-II,5,5,0,0,0,14,12,2,0,0,17,17,0,0,0
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Chikatimamidi,2302173,Solipeta,2,1,0,1,0,33,10,1,19,3,29,4,0,22,3
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Chikatimamidi,2302174,Kandlakuntathanda,1,0,1,0,0,28,0,28,0,0,29,0,29,0,0
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Chikatimamidi,2302175,Kanchalthanda,7,0,7,0,0,26,0,26,0,0,18,0,18,0,0
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Chikatimamidi,2302176,Govindhthanda,2,0,2,0,0,35,0,32,1,2,20,0,19,1,0
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Chikatimamidi,2302177,Govindhthanda(K),5,0,5,0,0,31,0,31,0,0,23,0,23,0,0
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Chikatimamidi,2302178,Pillagundlathanda,9,0,9,0,0,27,0,27,0,0,23,0,23,0,0
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Chikatimamidi,2302179,Boinpally,5,1,3,1,0,16,0,12,1,3,17,1,13,0,3
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Chikatimamidi,2302180,Nayakunithanda,5,0,5,0,0,20,0,19,1,0,21,0,21,0,0
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Chikatimamidi,2302181,Machanapally,3,1,0,2,0,12,5,0,7,0,13,1,0,8,4
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Chikatimamidi,2302182,Devunithanda,6,0,6,0,0,24,0,24,0,0,17,0,17,0,0
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Chikatimamidi,2302183,Laxmithanda,2,0,2,0,0,32,0,31,0,1,30,0,30,0,0
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Chikatimamidi,2302184,Khazipet,4,1,0,2,1,22,5,1,13,3,20,8,0,9,3
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Chikatimamidi,2302185,Valu Thanda,2,0,2,0,0,15,0,14,0,1,16,0,16,0,0
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Chikatimamidi,2302186,Ramaswamythanda,2,0,2,0,0,19,0,19,0,0,23,0,22,1,0
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Chikatimamidi,2302187,Choupurichetuthanda,4,0,4,0,0,9,0,9,0,0,9,0,9,0,0
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Chikatimamidi,2302188,Chandu Thanda,2,0,2,0,0,16,1,14,1,0,18,0,18,0,0
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Urban I,2302189,Urban Colony-I,4,0,0,3,1,35,8,1,25,1,42,10,2,25,5
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Urban I,2302190,Urbancolony - II,0,0,0,0,0,31,8,0,17,6,32,17,0,10,5
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Urban I,2302191,Urban Colony-III,3,0,0,1,2,28,4,0,21,3,26,3,1,18,4
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Urban I,2302192,Urban Colony-IV,6,1,0,4,1,29,5,1,22,1,34,6,0,26,2
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Urban I,2302193,Urban Colony-V,5,1,0,4,0,35,13,1,18,3,20,9,0,11,0
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Urban I,2302194,Sardhapatel Nagar,2,0,0,2,0,22,3,2,17,0,27,7,2,18,0
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Urban I,2302195,Ambedkar Nagar,2,2,0,0,0,45,17,6,11,11,9,7,0,0,2
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Urban I,2302196,Kakinadabasti,1,0,0,1,0,24,1,1,20,2,20,4,0,15,1
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Urban I,2302197,Shruthi Nagar,2,1,0,1,0,18,4,1,13,0,28,9,1,18,0
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Urban I,2302198,Santhosh Nagar,8,1,0,6,1,27,6,0,18,3,31,5,0,21,5
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Urban I,2302199,Sanjeevanagar,11,4,1,6,0,38,11,2,23,2,33,9,0,24,0
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Urban I,2302200,Jagaiah nagar,8,2,0,6,0,38,3,0,34,1,29,5,0,22,2
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Urban I,2302201,Hanumanwada-I,2,0,1,0,1,39,0,0,39,0,18,0,0,16,2
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Urban I,2302202,Hanumanwada-II,8,1,0,7,0,43,4,1,38,0,28,5,0,23,0
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Urban I,2302203,Hanumanwada-III,5,2,0,3,0,36,8,0,27,1,31,10,0,20,1
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Urban I,2302204,R B Nagar-I,5,0,0,2,3,27,0,0,19,8,28,2,0,22,4
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Urban I,2302205,R B Nagar-II,2,0,0,1,1,29,5,0,22,2,12,3,0,8,1
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Urban I,2302206,Erukalabasti,2,1,0,1,0,42,8,2,29,3,22,1,1,20,0
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Urban I,2302207,Maturibasti,3,1,0,2,0,26,0,0,22,4,28,0,0,23,5
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Urban I,2302208,Banjarahills,1,1,0,0,0,64,10,8,42,4,28,2,2,21,3
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Urban I,2302209,Tarakaramnagar-I,2,1,0,1,0,72,12,4,43,13,27,2,1,19,5
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Urban I,2302210,Tarakaramnagar-II,2,0,0,1,1,37,7,1,25,4,39,18,3,18,0
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Urban I,2302211,Husenabad,4,0,0,4,0,40,3,0,36,1,22,3,0,19,0
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Urban I,2302212,Husseinabad BC Colony,7,3,0,3,1,27,3,0,19,5,14,3,0,10,1
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Urban I,2302213,Tagore Road,8,1,0,4,3,39,5,2,28,4,33,4,4,19,6
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Urban II,2302214,Houseing Boad Colony,5,0,0,5,0,62,5,4,40,13,24,5,0,17,2
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Urban II,2302215,Adharsh Nagar,7,0,0,3,4,31,1,0,10,20,17,2,0,8,7
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Urban II,2302216,Bahar Peta (H B),4,0,0,4,0,24,6,0,16,2,23,6,1,14,2
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Urban II,2302217,Indiranagar-I,0,0,0,0,0,23,15,1,7,0,19,11,0,8,0
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Urban II,2302218,Indiranagar-II,0,0,0,0,0,27,26,0,1,0,19,18,0,1,0
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Urban II,2302219,L B Nagar,1,0,0,1,0,50,6,0,43,1,20,0,0,20,0
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Urban II,2302220,Singannagudem,5,2,0,2,1,25,13,0,9,3,9,3,1,5,0
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Urban II,2302221,Dobiwada,7,0,1,6,0,26,0,0,26,0,34,1,0,33,0
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Urban II,2302222,Mudhirajwada,12,0,0,12,0,23,0,0,22,1,19,0,0,17,2
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Urban II,2302223,Chavasgalli,7,1,0,6,0,31,2,0,22,7,26,1,0,21,4
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Urban II,2302224,Beechmahal,3,0,0,2,1,37,4,1,25,7,25,5,0,19,1
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Urban II,2302225,Kumariwada,2,0,0,1,1,39,4,0,34,1,19,4,0,15,0
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Urban II,2302226,Gandhi Nagar,3,0,0,3,0,30,6,0,23,1,25,4,0,20,1
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Urban II,2302227,Jampukanaguda,4,0,0,4,0,33,3,1,27,2,24,4,2,18,0
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Urban II,2302228,Kajimahal,5,0,0,4,1,22,4,2,13,3,23,8,1,14,0
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Urban II,2302229,Seethanagar,0,0,0,0,0,26,6,0,20,0,32,7,0,25,0
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Urban II,2302230,Ramnagar (H B),3,2,0,1,0,27,11,0,10,6,22,14,0,3,5
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Urban II,2302231,New Ramnagar,4,0,0,4,0,62,5,1,55,1,25,0,2,20,3
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Urban II,2302232,Khilanagar (H B),3,0,0,2,1,42,3,1,31,7,26,4,1,20,1
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Urban II,2302233,Khila nagar,1,0,0,1,0,30,14,0,12,4,23,9,1,12,1
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Urban II,2302234,Thathanagar,0,0,0,0,0,32,1,0,29,2,25,0,0,24,1
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Urban II,2302235,Yadhava nagar,0,0,0,0,0,37,2,0,34,1,30,3,0,27,0
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Urban II,2302236,Pragathinagar,2,0,0,2,0,39,4,3,26,6,23,1,2,16,4
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Urban II,2302237,Pahadinagar,21,0,0,21,0,79,3,0,76,0,23,1,0,22,0
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Urban II,2302238,Jalilpura,12,0,0,12,0,57,1,0,53,3,38,0,0,38,0
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Bollepally,2302239,K.K.Thanda,0,0,0,0,0,3,0,3,0,0,17,1,14,0,2
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Bollepally,2302240,Meeti Thanda (Kotha Thanda),1,0,1,0,0,10,0,10,0,0,5,0,5,0,0
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Bollepally,2302241,Pacharla boad thanda- II,4,0,4,0,0,18,0,18,0,0,11,0,11,0,0
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Bibinagar,2302242,Guraladandi,0,0,0,0,0,8,4,0,3,1,16,4,0,11,1
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Bibinagar,2302243,Mangthi thanda,0,0,0,0,0,10,0,10,0,0,12,0,12,0,0
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Pochampally,2302244,Ramnagar,3,0,0,3,0,35,3,1,29,2,29,3,0,23,3
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Julur,2302245,Haidharpur,0,0,0,0,0,13,0,1,9,3,12,0,0,10,2
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Pochampally,2302246,Rishivardhan Colony,7,0,2,5,0,56,0,7,48,1,51,0,4,47,0
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Bibinagar,2302247,Kothathanda,4,0,4,0,0,14,0,14,0,0,12,0,12,0,0
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Kondamadugu,2302248,Gudur I,6,1,0,5,0,40,3,0,35,2,53,4,0,47,2
2023,11,YADADRI-BHUVANGIRI,BHUVANGIRI (R),Bibinagar,2302249,Chinaravulapally-II,0,0,0,0,0,21,11,0,10,0,20,9,0,11,0
